 +0.248784 +13.337903
 -0.961916 +10.986820
-16.867528 +19.792563
 -0.586792  +6.705046
 -8.132917 +15.720075
 -7.744450  +3.610710
 -6.765269  +3.154516
-13.916753 +21.488489
+21.357733  +0.092258
-12.586981  +6.298130
+30.213683  +6.065720
-18.991016  +1.503956
-13.412543 +15.728134
-12.964423 +10.610669
+26.980868  +3.885259
 -9.615814  +4.483307
-13.885335  +4.948099
-12.674635  +7.299182
 -3.230977  +1.506561
-14.223343 +24.991048
 -5.503635  +2.565927
-14.509719  +6.765226
 -6.172304 +17.877778
+13.613284  +3.702968
 -4.842531  +2.687420
+22.469233  +9.676430
+11.246566  +2.106755
 -5.668093 +12.117424
 -5.219973  +6.999959
+19.236418  +7.495970
 -1.871364  +0.872596
 -6.140885  +1.337389
 -4.930186  +3.688471
-10.975427  +5.117271
 -6.478894 +21.380337
 -2.240815  +1.044784
-20.682022 +24.643004
-28.123002  +3.062258
-19.352249  +9.452646
+36.978952  +2.911204
-25.756284  +4.658471
-20.177812 +18.882650
-19.729691 +13.765185
+33.746137  +0.730744
-16.381082  +7.637822
-20.650604  +8.102615
-19.439904 +10.453697
 -3.534292  +1.647955
-20.988612 +28.145563
-12.268903  +5.720442
 +7.440980 +21.580746
 -1.329773 +15.190359
+16.296930 +27.554208
 +5.074262 +19.984533
 -0.504210  +5.760354
 -0.952331 +10.877820
+13.064115 +25.373748
 -4.300940 +17.005182
 -0.031418 +16.540389
 -1.242118 +14.189307
-17.147730 +22.995049
 -0.306590  +3.502559
 -8.413119 +18.922562
 +8.770753  +6.390388
 +8.855950  +5.973462
 +2.366718  +1.596213
 +7.945190 +15.820392
 +8.393311 +10.702927
 +5.623135  +3.793001
+11.741920  +4.575564
 +7.472398  +5.040357
 +8.683098  +7.391439
-24.588710  +1.414303
 +7.134390 +25.083306
+15.854099  +2.658184
+17.626703 +12.363850
 +6.404035  +4.794174
 -0.825562  +9.430004
 -0.377442  +4.312539
+14.393888 +10.183389
 -2.971167  +1.814823
 +1.298355  +1.350031
 -0.087655  +1.001052
-15.817957  +7.804691
 -1.636363 +18.692918
 -7.083346  +3.732203
+11.222668  +7.569676
+16.801140 +21.793854
+17.249261 +16.676389
 +3.232815  +2.180461
+20.597870 +10.549026
+16.328348 +11.013819
+17.539048 +13.364902
+33.444660  +4.559159
+15.990340 +31.056768
+24.710049  +8.631646
 +5.578473 +14.224179
 +6.026593  +9.106713
 +7.989852  +5.389215
 +9.375202  +2.979351
 +5.105680  +3.444144
 +6.316380  +5.795226
-22.221992  +3.010517
 +4.767672 +23.487092
+13.487381  +1.061971
 -0.448120  +5.117465
+13.568325 +19.613394
 -3.796729 +11.244828
 +0.472792 +10.780035
 -0.737908  +8.428953
-16.643520 +17.234695
 -0.810800  +9.262913
 -7.908908 +13.162208
+14.016446 +14.495928
 -3.348609  +6.127362
 +0.920913  +5.662570
 -0.289787  +3.311487
-16.195399 +12.117230
 -1.258921 +14.380379
 -7.460788  +8.044742
+17.365055  +8.368566
+13.095533  +8.833359
+14.306233 +11.184441
+30.211845  +2.378698
+12.757525 +28.876307
+21.477234  +6.451186
 -4.269522  +0.464793
 -3.058822  +2.815875
-12.846790  +5.989867
 -4.607530 +20.507741
 -4.112179  +1.917380
 +1.210700  +2.351082
-17.116312  +6.454660
 -0.338008 +20.042949
 -8.381701  +2.382173
-15.905612  +8.805743
 -1.548708 +17.691866
 -7.171001  +4.733255
-17.454320 +26.497609
 -8.734611  +4.072487
 -8.719709 +22.425121
